mol_id,smiles,scaffold_family,source_domain,split_group,adc2_s1_ev,adc2_t1_ev,adc2_dest_ev,adc2_fosc,adc2_available,scscc2_s1_ev,scscc2_t1_ev,scscc2_dest_ev,dft_dest_raw_ev,dft_dest_calibrated_ev,fosc_dft,homo_ev,lumo_ev,hl_gap_ev,homo_m1_ev,lumo_p1_ev,od_index,is_invest,is_near_zero,is_high_fosc,mw,logp,tpsa,hbd,hba,rot_bonds,aromatic_rings,ring_count,n_count,b_count,o_count,s_count,heteroatom_ratio,heavy_atom_count,num_atoms,fraction_csp3,num_amide_bonds,num_bridgehead_atoms,num_spiro_atoms,num_hetero_cycles,num_aromatic_hetero_cycles,num_saturated_rings,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,fp_pc17,fp_pc18,fp_pc19,fp_pc20,fp_pc21,fp_pc22,fp_pc23,fp_pc24,fp_pc25,fp_pc26,fp_pc27,fp_pc28,fp_pc29,fp_pc30,fp_pc31,fp_pc32,homo_spacing,lumo_spacing,stda_s1_ev,stda_t1_ev,stda_dest_ev,stda_fosc
S777,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CC=CS1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,761.9559999999994,10.234439999999998,109.5,2,12,9,5,10,9,0,2,1,0.2142857142857142,56,56,0.2727272727272727,0,0,0,8,3,2,-2.2125944924722543,5.328721059500652,1.190470223909415,-0.7514002968206049,0.2534894207926204,-0.932546098807044,-0.5263657015371124,-0.4231135551440222,0.2207132864815384,-0.4439224969905239,0.4411293819891378,-0.8486214979918858,-0.5285792884400705,0.3874550755525561,-0.017951262517413,-0.2404815354879244,0.4889557097701963,-0.6993459303100003,-0.5193217104419328,-0.8013214900766491,-0.715972528572627,-0.0321728660088478,0.5978567139125499,0.3531004313676791,-0.6150692846115493,-0.4728650110539233,-0.0894209762088729,0.2817559665079709,0.2608239052737142,-0.0936067437635154,0.2836666300794231,-0.218368670690792,,,,,,
S778,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CC=NS1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,762.9439999999994,9.62944,122.39,2,13,9,5,10,10,0,2,1,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.156480794832304,5.277363632328956,1.11838568411761,-1.0529884879726408,0.362467668101997,-1.0928474373611266,-0.5158769983740376,-0.4111601356479671,-0.0281967906309484,-0.5069256297555536,0.659293846969703,-0.8649606151519897,-0.3337115945756622,0.5050353578504152,-0.0183112530916751,-0.4607485042817102,0.322698840053002,-0.974755153976578,-0.4356470351966758,-0.6530610317835561,-0.5500933805870141,0.0608272159705938,0.4998495375718302,0.4666733325636698,-0.4781548126723918,-0.2710393695619033,0.0873396597513174,0.2675788480232723,-0.2058335817351787,-0.0535294360915952,0.1911900748198453,-0.0068345266825298,,,,,,
S779,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CN=CS1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,762.9439999999994,9.62944,122.39,2,13,9,5,10,10,0,2,1,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.2933084014819176,5.17332693201412,1.4510277570802232,-1.1139972761648218,0.4026946376309723,-0.964532860836728,-0.3197944412741123,-0.6060303592314163,-0.0687804648774257,-0.4248602367090979,0.6553664027565982,-0.9679132186980376,-0.6279490971606777,0.3475547246958665,-0.2282341131353908,-0.3744762753318665,0.3793648509021322,-0.7330556942209144,-0.440751699565974,-0.6886488328787573,-0.740011554300656,0.0057796810553676,0.6822736216644483,0.2791649513309687,-0.5214030175812925,-0.5370071860272907,-0.0067115508269668,0.2536011020432379,0.1553800381994565,-0.0324051209469467,0.2724962055232269,-0.1342172007960212,,,,,,
S780,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC=CN1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,745.8919999999995,8.896040000000003,138.18,3,12,9,5,10,11,0,2,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.0559204376266003,5.282748090831153,1.3120957314721968,-0.9889701084324032,0.1557056583625532,-0.9122708956967645,-0.1724059332651886,-0.5578191854000856,-0.0130411189433193,-0.4345805763884587,0.6273133341759187,-1.0312386840162775,-0.1222873083613631,0.5387160356407557,0.0839776041462964,-0.486613584189287,0.2340120176421718,-1.2505526291244542,-0.4491703793332867,-0.5738286350238021,-0.4397392006777222,0.740289483746226,0.3603101857022884,-0.0694671575831847,-0.5773386888505068,-0.1699155525635,-0.3120569995096194,0.0826765508630901,-0.0256699904451204,0.1656416029181932,0.3908308108685685,0.0305422452616169,,,,,,
S781,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CNC=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,744.9039999999995,9.50104,125.28999999999998,3,11,9,5,10,10,0,2,0,0.2142857142857142,56,56,0.2727272727272727,0,0,0,8,3,2,-2.251913952864343,5.315990962793701,1.144253480472741,-0.7791554707803892,0.0932224925233604,-0.8683281421704485,-0.3156249709299916,-0.542755925379331,-0.0327406622487796,-0.5779146919847776,0.6817422715710024,-0.8270106065528482,-0.630037871074383,0.5672002826079512,-0.0457873109127692,-0.6770396819564437,0.4023213822972958,-1.203793106732599,-0.5866969042134454,-0.7533041229917914,-0.6542670286105178,0.7544087100704682,0.088080338129841,-0.177311750468446,-0.5158787276372513,-0.1574569817179874,-0.4306195723696205,-0.0018015262501212,-0.0096613715791714,0.0675561154922396,-0.3246392216168376,-0.2008229010998852,,,,,,
S782,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=COC=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,745.8879999999996,9.76594,122.64,2,12,9,5,10,9,0,3,0,0.2142857142857142,56,56,0.2727272727272727,0,0,0,8,3,2,-2.291949383350396,5.287314656993366,1.1847485217419602,-1.0492764343825491,0.3868088241981878,-0.9584215923342152,-0.266490472505597,-0.4477595923242701,0.062488005617038,-0.5013779970302978,0.6639102014011702,-0.8201713868076643,-0.3248593952303564,0.1420770702944228,-0.1638575631273024,-0.5800344337137258,0.4797259043607756,-0.7060487971492577,-0.4317885367829249,-1.0205156036822387,-0.4842184981126956,0.240276847844955,0.648495961978051,0.2851776715848754,-0.4926654079133397,-0.3901157264762918,0.0401562402182069,0.1230924376913041,0.2241913910517502,0.0264677463017689,0.0625777520270037,-0.2476774676501698,,,,,,
S783,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CSC=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,761.9559999999994,10.234439999999998,109.5,2,12,9,5,10,9,0,2,1,0.2142857142857142,56,56,0.2727272727272727,0,0,0,8,3,2,-2.4888206277837277,5.228849731327991,1.074923821799519,-1.0529968784590604,0.1571293928061168,-0.8632531919870312,-0.4697146344772072,-0.5691529244229,-0.055425460793679,-0.4566867325834007,0.6357128867573871,-0.8054770586394164,-0.5411953604638732,0.3940010829748935,-0.0676997228792065,-0.2989622544639838,0.4033523205120517,-0.7226649327160145,-0.5251352343765711,-0.9034173836413572,-0.6120447307286139,0.1405840640837945,0.6195385379760371,0.4272961365115818,-0.6653268240848612,-0.566352591753592,-0.0616759126177877,0.0929538697512482,0.0540427147393557,-0.1182885151936705,0.0694898161027771,-0.2581388994581532,,,,,,
S784,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CNN=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,745.8919999999995,8.896040000000003,138.18,3,12,9,5,10,11,0,2,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.2665867174185146,5.262099709255603,1.4050137280244244,-0.8805821671760388,0.3850272317669626,-0.8476649487657292,-0.0764179197128722,-0.677672220161114,-0.0833897693121394,-0.5709709688034523,0.6220528880584897,-0.8206696363444166,-0.4538441724416339,0.4951430997913376,-0.0264133020562376,-0.4000595108569203,0.543368187608701,-1.031362621088102,-0.4867582622665368,-0.8185716151466695,-0.6846769167616936,0.353823701045187,0.2617397947561428,0.0095002362162955,-0.5198694020614257,-0.4832497812069857,-0.2152452935691549,0.1495739555452516,0.0883122678557882,-0.0968637057106437,-0.0997505499413001,-0.1534675911012096,,,,,,
S785,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CON=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,746.8759999999995,9.160940000000002,135.53,2,13,9,5,10,10,0,3,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.28970884975931,5.226542119716995,1.4013906461280758,-1.107394533753462,0.3995401982341708,-0.906973181307536,-0.111367664967944,-0.6265554653899024,-0.0131457017449465,-0.4604647438442855,0.6519795433656133,-0.9097030825765322,-0.3951189619007607,0.3346617781890132,-0.1793468105527735,-0.5217010164855153,0.5235802081828407,-0.707065143785332,-0.4838065676369862,-0.9478507339114816,-0.6135998470001117,0.0767517805933425,0.6298675997494421,0.180197922499405,-0.4470842253226754,-0.4364421334417576,-0.0416694413659652,0.1471474371469689,0.3126208684835763,-0.0834552422827282,-0.0003496126273811,-0.3185626398395617,,,,,,
S786,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CSN=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,762.9439999999994,9.62944,122.39,2,13,9,5,10,10,0,2,1,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.3755224486652264,5.132166305106726,1.4421565668666594,-1.3057709332001486,0.1917356163731021,-0.8116686329338414,-0.1018645779324687,-0.470537308711505,-0.0402138829579125,-0.397306494891552,0.6778314290069216,-0.7820590237338518,-0.6881433540747199,0.4964880349330207,0.0073946367399139,-0.1838351017133901,0.3414364877265878,-0.7782449509524253,-0.6263059334636923,-0.8299716422029976,-0.7148406815495151,-0.0708177464088592,0.6856623320557887,0.2698149770185074,-0.6255307715102015,-0.6666726518794999,-0.1431421050008473,0.0337898265968453,0.2042852200149819,-0.2431141764362269,0.0351821439863226,-0.1982552161376594,,,,,,
S787,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC=CO1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,746.8759999999995,9.160940000000002,135.53,2,13,9,5,10,10,0,3,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.111826403328333,5.278370230355868,1.4094158887941068,-1.12880167798772,0.2546888042283611,-0.9411355121959268,-0.1038620041041287,-0.5508493679095245,-0.0337284021547928,-0.3865175801685225,0.6469858605747234,-1.0415547569417032,-0.0030688377767232,0.554427901764484,0.0763863714725789,-0.4006491802535285,0.2684773632073172,-1.003445905044872,-0.3375738768237508,-0.7532804839268858,-0.3093459776166249,0.0139270725473835,0.7293897226230873,0.3894818413225624,-0.5997280355274334,-0.2010813214406759,0.1454626661723939,0.3306651056320275,-0.1994785745357558,0.2075360954081264,0.4960543412873265,-0.1171980139325488,,,,,,
S788,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC=CS1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,762.9439999999994,9.62944,122.39,2,13,9,5,10,10,0,2,1,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.117321315926009,5.278977330765348,1.399977942530381,-1.1074640605636903,0.2516536516213848,-1.0248407429322868,-0.3908184136428316,-0.5712176624626751,-0.0867235319050394,-0.4155594327021987,0.6398903677016003,-0.9641147533468166,-0.1288719460581388,0.5621289158678047,0.081758591789098,-0.3748803614353562,0.2739879940839893,-0.9574019396993076,-0.4345130377104506,-0.7075554907510647,-0.3954910965007411,0.0620797353195465,0.6670980249469572,0.5184944313678663,-0.5933190593249802,-0.4150997772796463,0.0298294234637394,0.2145882459459097,-0.0844217836460612,-0.0096650595692397,0.5189941792577089,-0.0852505237290012,,,,,,
S789,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CNC=N1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,745.8919999999995,8.896040000000003,138.18,3,12,9,5,10,11,0,2,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.079179521031143,5.268330522397776,1.24525558702225,-0.9897737105626104,0.1964525253885788,-0.9577519074573144,-0.1746475841504309,-0.5962695107280895,-0.1071962108645207,-0.5071412729960806,0.6990435521684156,-0.992258479538552,-0.4577532518998808,0.551729836343718,0.0253641247316126,-0.6639178922060135,0.275403611219194,-1.1290890328695342,-0.4111239178244221,-0.7240143269036674,-0.4878470403135168,0.4264945428201599,0.2050988121185888,-0.0585771874488135,-0.5958645428850126,-0.2449939479080127,-0.0995182784335319,0.1731104961608566,0.0137407335685149,0.107779951535254,-0.0146146253388087,-0.0765178330660671,,,,,,
S790,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=COC=N1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,746.8759999999995,9.160940000000002,135.53,2,13,9,5,10,10,0,3,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.1443865840893794,5.258824110741511,1.2610343361273766,-1.0951386521846629,0.3906405718139013,-0.9686758266646538,-0.1576097310052606,-0.5575088949112335,-0.0711926788144952,-0.4739559880027927,0.6738459772683226,-1.1139612679836866,-0.1827353220304023,0.3612080136759269,-0.0836999705346864,-0.547570200662355,0.1914021667168966,-0.6803336462192171,-0.5610648781713184,-0.7636966038851749,-0.4097132203492526,0.09405286850818,0.4965395707186504,0.2926248585370912,-0.5546994571176788,-0.3566653745909016,-0.126127290207942,0.1985841618553184,0.2736034020130736,0.1919505479042181,0.0151776730814539,-0.3296696866931646,,,,,,
S791,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CSC=N1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,762.9439999999994,9.62944,122.39,2,13,9,5,10,10,0,2,1,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.0768065600844743,5.193040004951253,1.1731528200284058,-1.2555784765241642,0.0872558292751726,-0.8805298704252544,-0.1838326530520142,-0.653446459378969,-0.2064700185011632,-0.407425557141666,0.7011195725360577,-1.050405921271513,-0.4476768555069984,0.3190294967900497,-0.1672439755524211,-0.2699773713537604,0.3212599136603147,-0.8757342041523315,-0.537388931575445,-0.7547405227939489,-0.3797194163420833,-0.0310051321693226,0.5923783793440094,0.2742838525380897,-0.7195646925669815,-0.6407368506344129,-0.2488360650174668,0.1015746873348742,-0.1513683848146466,-0.1273530449470116,0.2378934241978213,-0.2357157744532866,,,,,,
S792,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NNC=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,745.8919999999995,8.896040000000003,138.18,3,12,9,5,10,11,0,2,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.312308436516495,5.24651970377578,1.1631152897308903,-0.8404733159735478,0.3105933453320812,-1.014206044379828,-0.23800596338717,-0.5605516801159286,-0.119368154933246,-0.4943670090421371,0.6206463120887886,-0.918983551836782,-0.5699217367373666,0.3648974692739113,0.0262977514629395,-0.4452414361419636,0.3824179053737802,-1.0999379659725042,-0.4716110599250507,-0.7274613422817212,-0.613765066997165,0.6015348349489233,0.3819292493857876,-0.0486730800855281,-0.6693090951542653,-0.3452196001906883,-0.2973179550638012,0.2415790761668774,0.0789099145370806,0.1426550917964672,-0.0783195748944297,-0.0871776906455323,,,,,,
S793,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NOC=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,746.8759999999995,9.160940000000002,135.53,2,13,9,5,10,10,0,3,0,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.409037027587684,5.181187111295201,1.1883173850628652,-0.9203070672147392,0.4532477344939563,-0.9978814089098168,-0.0846527468492155,-0.4354777144292234,-0.2290930535925924,-0.5702549845397051,0.5260999879296746,-1.0865306489164384,-0.4076451864883441,0.5001247287123427,-0.0616528615167001,-0.4792886015944646,0.1060821795869861,-0.6371240679826663,-0.5467134799348153,-0.8593166531932313,-0.4399229149518221,0.1697535884059952,0.4963085751867916,0.2755476673060997,-0.7057339562658613,-0.4686923872903941,0.0599174210306464,0.5419357748275189,0.1609679169403664,0.0212301995150953,0.109368150800438,-0.187283437103478,,,,,,
S794,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NSC=C1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,762.9439999999994,9.62944,122.39,2,13,9,5,10,10,0,2,1,0.2321428571428571,56,56,0.2790697674418604,0,0,0,8,3,2,-2.3416979622248064,5.169524642076763,1.3282605062696224,-1.0145711382526996,0.3553660441223873,-1.026941967625678,-0.4113438654571233,-0.4963758205227921,-0.0953241098916491,-0.4884431091270259,0.6899452230079365,-0.8818483338084393,-0.6222241313773781,0.3387751909564311,-0.0211461173793972,-0.3739071254189251,0.2875316762955915,-0.8568442552192885,-0.5418460600892041,-0.8355509026264434,-0.5404765379920057,0.0138237857591267,0.6012656783960437,0.2887698210202922,-0.6638675929910659,-0.5768549968919228,-0.1996238935818207,0.2778392608058055,0.0143151164341339,0.0353784560664062,-0.0473816278848572,-0.0931917612267754,,,,,,
S795,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CC(=NC(=C1)C#N)C#N)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,806.9349999999994,9.3113,169.97000000000003,2,14,9,5,10,12,0,2,0,0.2295081967213114,61,61,0.2553191489361702,0,0,0,8,3,2,-2.16714669937269,5.340353448521803,1.2439144520877898,-0.971717996160168,0.3536815013858401,-0.8959699427726755,-0.3053796139707045,-0.6019987115600356,0.2366491942836424,-0.2529501899187995,0.608084685984639,-1.129154956315518,-0.2935109490822354,0.9785058395081168,-0.1792257157851342,-0.2654145750752361,0.4969961618000083,-0.7211322867786103,0.4196793232259115,-1.1753279943193418,0.0779365925604682,0.4811862372141011,0.9997042875168352,0.2854425793678542,0.0753212438636843,-0.6517497414665916,-0.1522949968057713,0.428590538830613,0.1092942846765572,-0.0152727788016047,-0.7185537747917392,-0.6656231629849556,,,,,,
S796,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=CC(=NC(=C1)C(F)(F)F)C(F)(F)F)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,892.9089999999993,11.605539999999989,122.39,2,12,9,5,10,10,0,2,0,0.2769230769230769,65,65,0.2978723404255319,0,0,0,8,3,2,-2.271838525220013,5.343296968291278,1.1389517469730004,-0.755994523567972,0.5780233461708582,-0.8229866371337256,-0.1308661094230165,-0.6053039097144716,-0.2701005704230002,-0.7133530210505099,0.5063994079736781,-1.3506720218731632,0.1539064739849108,0.8684925747842376,-0.0401970709443249,-0.7072937584805566,-0.0316563762529893,0.3034374199754229,-1.0899149893327584,-0.8202848894586515,-0.3816174412351172,0.0594482394182786,0.331534896623458,0.5715721428716528,-0.777716733661302,-0.2567857267247736,-0.3648358818824047,0.1094950722707007,0.3288998983267885,0.2504779207255525,-0.4606150028002734,-0.5893911175895628,,,,,,
S797,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC(C)=CO1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,760.9029999999995,9.46936,135.53,2,13,9,5,10,10,0,3,0,0.2280701754385964,57,57,0.2954545454545454,0,0,0,8,3,2,-2.1371562566382845,5.294461234896958,1.1546601461409582,-0.943917793216438,0.3634560832094381,-0.9114299495628392,-0.2519760808647244,-0.5975065596788441,-0.1031912598879633,-0.5840409221402534,0.7156991191425356,-1.0308965121325229,-0.2743555074779028,0.4307411598908642,-0.2500425783500978,-0.4938615665867265,0.5606730481920471,-0.8125271978233619,-0.289651469429698,-0.9043966259971444,-0.5407592249388479,0.107380993748771,0.7363199551117656,0.2386995345140812,-0.8091495879907666,-0.2910682365888051,0.0359002493557638,0.4412785034524515,0.2301537098215394,0.2417029261118711,-0.1901018088995454,-0.2667064072283889,,,,,,
S798,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC(F)=CO1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,764.8659999999994,9.30004,135.53,2,13,9,5,10,10,0,3,0,0.2456140350877192,57,57,0.2790697674418604,0,0,0,8,3,2,-2.1611606135360684,5.309201780769443,1.1274167343771733,-0.9325203127302502,0.4460424221956784,-0.8595224526698004,-0.2558045310989569,-0.611062369690313,-0.1691463408382905,-0.7429984758806116,0.7203026125272436,-1.0802999616059972,-0.1954599466530192,0.5304590271289853,-0.1476411294710312,-0.594249633865888,0.4341019237385859,-0.4619626802067409,-0.5291350366133449,-0.8119952262916759,-0.5326033303687702,0.0496970436864173,0.7265218229524486,0.3897509688325297,-0.7545501761364377,-0.2763118430329,-0.0253395803348643,0.2882269899578681,0.2005933440906999,0.6437013160922054,-0.3550019584553824,-0.2793559587667173,,,,,,
S799,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC=C(C)O1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,760.9029999999995,9.46936,135.53,2,13,9,5,10,10,0,3,0,0.2280701754385964,57,57,0.2954545454545454,0,0,0,8,3,2,-2.095094702916946,5.184880353800435,1.487443404486232,-1.2343131863615295,0.3701616876609651,-0.9173786651488472,0.0240681083202995,-0.7104948651799232,-0.0893127113843867,-0.3970984734611915,0.656556550357539,-1.1308781559434502,-0.3304855401120438,0.4610753526882877,-0.1288521150554472,-0.3827570783798748,0.3842139991697464,-0.8747307898026637,-0.4503736104479964,-0.7520975703824107,-0.5232186850639621,-0.0855190724790194,0.6965353752303772,0.0958142722265223,-0.5236329554409507,-0.3484905729446782,-0.0086104374439812,0.3362035727512855,0.1592357478364799,0.1183208396303454,0.151426628445192,-0.2164992409475826,,,,,,
S800,[H]N(C1=CC=C(C)O1)C1=CC(=CC=C1C1=CC2=CC(=NC3=NC(=NC(=N1)N23)C1=NC=C(F)O1)C1=C(C=C(C=C1)N1CCCCC1)N([H])C1=CC=C(C)O1)N1CCCCC1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,,764.8659999999994,9.30004,135.53,2,13,9,5,10,10,0,3,0,0.2456140350877192,57,57,0.2790697674418604,0,0,0,8,3,2,-2.1288925397935587,5.207958370768597,1.4560013930289868,-1.1614559559747792,0.5258823641082864,-0.8104728391362663,0.0396204150501633,-0.7002159748678243,-0.1795410881548103,-0.6527851054928177,0.6970285059629654,-1.2020997918652707,-0.2587656791102607,0.6056155305486748,-0.0306004588108249,-0.4554682714828547,0.2524721573356274,-0.5645644411378621,-0.6273743094384053,-0.6576174098554283,-0.5022614737972113,-0.1356545067376379,0.7406542939585772,0.2166757627844068,-0.5211681535983046,-0.2677663463487389,-0.0764292312104479,0.1713399838626269,0.135743091328526,0.5132292389326442,-0.0010791287863397,-0.2383322773456675,,,,,,
