name,SMILES,canonical_SMILES,core_type,fosc,DEST_eV,DEST_raw_eV,MW,source,method,is_INVEST
5AP_NMe2_OMe,COc1nc2nc3nccnc3nc2nc1N(C)C,COc1nc2nc3nccnc3nc2nc1N(C)C,5AP,5e-05,-0.089473,0.2241,257.26,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NMe2_Ph,CN(C)c1nc2nc3nccnc3nc2nc1-c1ccccc1,CN(C)c1nc2nc3nccnc3nc2nc1-c1ccccc1,5AP,0.000135,-0.085788,0.2308,303.33,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_NPh2,CCN(CC)c1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,CCN(CC)c1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,5AP,0.001876,-0.087878,0.227,422.5,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_Cz,CCN(CC)c1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,CCN(CC)c1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,5AP,0.000853,-0.085183,0.2319,420.48,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_CF3,CCN(CC)c1nc2nc3nccnc3nc2nc1C(F)(F)F,CCN(CC)c1nc2nc3nccnc3nc2nc1C(F)(F)F,5AP,7.8e-05,-0.078252,0.2445,323.28,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_CN,CCN(CC)c1nc2nc3nccnc3nc2nc1C#N,CCN(CC)c1nc2nc3nccnc3nc2nc1C#N,5AP,1.9e-05,-0.106636,0.1929,280.3,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_Me,CCN(CC)c1nc2nc3nccnc3nc2nc1C,CCN(CC)c1nc2nc3nccnc3nc2nc1C,5AP,3e-05,-0.080562,0.2403,269.31,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_OMe,CCN(CC)c1nc2nc3nccnc3nc2nc1OC,CCN(CC)c1nc2nc3nccnc3nc2nc1OC,5AP,0.000256,-0.085018,0.2322,285.31,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_Ph,CCN(CC)c1nc2nc3nccnc3nc2nc1-c1ccccc1,CCN(CC)c1nc2nc3nccnc3nc2nc1-c1ccccc1,5AP,0.000118,-0.083918,0.2342,331.38,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_Cz,c1ccc(N(c2ccccc2)c2nc3nc4nccnc4nc3nc2-n2c3ccccc3c3ccccc32)cc1,c1ccc(N(c2ccccc2)c2nc3nc4nccnc4nc3nc2-n2c3ccccc3c3ccccc32)cc1,5AP,5.2e-05,-0.106196,0.1937,516.57,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_CF3,FC(F)(F)c1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,FC(F)(F)c1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,5AP,9e-05,-0.090134,0.2229,419.37,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_CN,N#Cc1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,N#Cc1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,5AP,0.00011,-0.09789,0.2088,376.38,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_Me,Cc1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,Cc1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,5AP,3.4e-05,-0.094424,0.2151,365.4,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_OMe,COc1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,COc1nc2nc3nccnc3nc2nc1N(c1ccccc1)c1ccccc1,5AP,4.5e-05,-0.092939,0.2178,381.4,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_Ph,c1ccc(-c2nc3nc4nccnc4nc3nc2N(c2ccccc2)c2ccccc2)cc1,c1ccc(-c2nc3nc4nccnc4nc3nc2N(c2ccccc2)c2ccccc2)cc1,5AP,0.000106,-0.10009,0.2048,427.47,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Cz_CF3,FC(F)(F)c1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,FC(F)(F)c1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,5AP,2.5e-05,-0.092664,0.2183,417.35,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Cz_CN,N#Cc1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,N#Cc1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,5AP,4e-05,-0.09866,0.2074,374.37,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Cz_Me,Cc1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,Cc1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,5AP,1.7e-05,-0.094479,0.215,363.38,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Cz_OMe,COc1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,COc1nc2nc3nccnc3nc2nc1-n1c2ccccc2c2ccccc21,5AP,0.000584,-0.088483,0.2259,379.38,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Cz_Ph,c1ccc(-c2nc3nc4nccnc4nc3nc2-n2c3ccccc3c3ccccc32)cc1,c1ccc(-c2nc3nc4nccnc4nc3nc2-n2c3ccccc3c3ccccc32)cc1,5AP,4e-05,-0.1024,0.2006,425.46,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CF3_CN,N#Cc1nc2nc3nccnc3nc2nc1C(F)(F)F,N#Cc1nc2nc3nccnc3nc2nc1C(F)(F)F,5AP,1.6e-05,-0.100035,0.2049,277.17,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CF3_Me,Cc1nc2nc3nccnc3nc2nc1C(F)(F)F,Cc1nc2nc3nccnc3nc2nc1C(F)(F)F,5AP,2.4e-05,-0.09789,0.2088,266.19,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CF3_OMe,COc1nc2nc3nccnc3nc2nc1C(F)(F)F,COc1nc2nc3nccnc3nc2nc1C(F)(F)F,5AP,1.8e-05,-0.10097,0.2032,282.19,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CF3_Ph,FC(F)(F)c1nc2nc3nccnc3nc2nc1-c1ccccc1,FC(F)(F)c1nc2nc3nccnc3nc2nc1-c1ccccc1,5AP,2.4e-05,-0.097835,0.2089,328.26,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CN_Me,Cc1nc2nc3nccnc3nc2nc1C#N,Cc1nc2nc3nccnc3nc2nc1C#N,5AP,1.8e-05,-0.101795,0.2017,223.2,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CN_OMe,COc1nc2nc3nccnc3nc2nc1C#N,COc1nc2nc3nccnc3nc2nc1C#N,5AP,1.4e-05,-0.106471,0.1932,239.2,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CN_Ph,N#Cc1nc2nc3nccnc3nc2nc1-c1ccccc1,N#Cc1nc2nc3nccnc3nc2nc1-c1ccccc1,5AP,1.9e-05,-0.10251,0.2004,285.27,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Me_OMe,COc1nc2nc3nccnc3nc2nc1C,COc1nc2nc3nccnc3nc2nc1C,5AP,2.3e-05,-0.099705,0.2055,228.22,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Me_Ph,Cc1nc2nc3nccnc3nc2nc1-c1ccccc1,Cc1nc2nc3nccnc3nc2nc1-c1ccccc1,5AP,2.6e-05,-0.100255,0.2045,274.29,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_OMe_Ph,COc1nc2nc3nccnc3nc2nc1-c1ccccc1,COc1nc2nc3nccnc3nc2nc1-c1ccccc1,5AP,4.4e-05,-0.106636,0.1929,290.29,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NMe2_mono_A,CN(C)c1cnc2nc3nccnc3nc2n1,CN(C)c1cnc2nc3nccnc3nc2n1,5AP,3.2e-05,-0.088538,0.2258,227.23,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NEt2_mono_A,CCN(CC)c1cnc2nc3nccnc3nc2n1,CCN(CC)c1cnc2nc3nccnc3nc2n1,5AP,3.4e-05,-0.087603,0.2275,255.28,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_NPh2_mono_A,c1ccc(N(c2ccccc2)c2cnc3nc4nccnc4nc3n2)cc1,c1ccc(N(c2ccccc2)c2cnc3nc4nccnc4nc3n2)cc1,5AP,0.000107,-0.094039,0.2158,351.37,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Cz_mono_A,c1ccc2c(c1)c1ccccc1n2-c1cnc2nc3nccnc3nc2n1,c1ccc2c(c1)c1ccccc1n2-c1cnc2nc3nccnc3nc2n1,5AP,3.7e-05,-0.09899,0.2068,349.36,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CF3_mono_A,FC(F)(F)c1cnc2nc3nccnc3nc2n1,FC(F)(F)c1cnc2nc3nccnc3nc2n1,5AP,2.3e-05,-0.096845,0.2107,252.16,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_CN_mono_A,N#Cc1cnc2nc3nccnc3nc2n1,N#Cc1cnc2nc3nccnc3nc2n1,5AP,1.8e-05,-0.09921,0.2064,209.17,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Me_mono_A,Cc1cnc2nc3nccnc3nc2n1,Cc1cnc2nc3nccnc3nc2n1,5AP,3.1e-05,-0.098,0.2086,198.19,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_OMe_mono_A,COc1cnc2nc3nccnc3nc2n1,COc1cnc2nc3nccnc3nc2n1,5AP,2.3e-05,-0.09943,0.206,214.19,this_work,ΔDFT_PBE0/def2-SVP,True
5AP_Ph_mono_A,c1ccc(-c2cnc3nc4nccnc4nc3n2)cc1,c1ccc(-c2cnc3nc4nccnc4nc3n2)cc1,5AP,2.3e-05,-0.103336,0.1989,260.26,this_work,ΔDFT_PBE0/def2-SVP,True
DABNA-1,c1ccc(B2c3cc4c(cc3-c3cc5c(cc32)c2ccccc2n5-c2ccccc2)c2ccccc2n4-c2ccccc2)cc1,c1ccc(B2c3cc4c(cc3-c3cc5c(cc32)c2ccccc2n5-c2ccccc2)c2ccccc2n4-c2ccccc2)cc1,BN-PAH,0.000988,-0.023188,0.3446,570.5,this_work,ΔDFT_PBE0/def2-SVP,True
tBu-DABNA,CC(C)(C)c1ccc(-n2c3ccccc3c3cc4c(cc32)B(c2ccccc2)c2cc3c5ccccc5n(-c5ccc(C(C)(C)C)cc5)c3cc2-4)cc1,CC(C)(C)c1ccc(-n2c3ccccc3c3cc4c(cc32)B(c2ccccc2)c2cc3c5ccccc5n(-c5ccc(C(C)(C)C)cc5)c3cc2-4)cc1,BN-PAH,0.001263,-0.024784,0.3417,682.72,this_work,ΔDFT_PBE0/def2-SVP,True
v-DABNA,c1ccc(B2c3cc4c5ccccc5n(-c5ccccc5)c4cc3-c3ccc4c5ccccc5n(-c5ccccc5)c4c32)cc1,c1ccc(B2c3cc4c5ccccc5n(-c5ccccc5)c4cc3-c3ccc4c5ccccc5n(-c5ccccc5)c4c32)cc1,BN-PAH,0.002468,0.015978,0.4158,570.5,this_work,ΔDFT_PBE0/def2-SVP,False
Cz-BN,c1ccc2c(c1)NB2c1ccccc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,c1ccc2c(c1)NB2c1ccccc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,BN-PAH,0.010931,0.081108,0.5342,420.32,this_work,ΔDFT_PBE0/def2-SVP,False
TPBD-NPh2,c1ccc(N(c2ccccc2)c2ccc(B(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(B(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,BN-PAH,0.014138,-0.124404,0.1606,743.76,this_work,ΔDFT_PBE0/def2-SVP,True
BCz3,c1ccc2c(c1)c1ccccc1n2-c1ccc(B(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(B(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,BN-PAH,0.399722,-0.180677,0.0583,737.72,this_work,ΔDFT_PBE0/def2-SVP,True
CzBN-lin,c1ccc(B2c3cc(-n4c5ccccc5c5ccccc54)ccc3-c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,c1ccc(B2c3cc(-n4c5ccccc5c5ccccc54)ccc3-c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,BN-PAH,0.013177,-0.059164,0.2792,570.5,this_work,ΔDFT_PBE0/def2-SVP,True
POZ-BN,c1ccc(B(c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1,c1ccc(B(c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1,BN-PAH,0.012509,-0.319794,-0.1946,604.52,this_work,ΔDFT_PBE0/def2-SVP,True
BN-naph,c1ccc2c(c1)NB2c1ccccc1-c1cccc2cccnc12,c1ccc2c(c1)NB2c1ccccc1-c1cccc2cccnc12,BN-PAH,0.000704,-0.509683,-0.5398,306.18,this_work,ΔDFT_PBE0/def2-SVP,True
BN-CF3,FC(F)(F)c1ccc2c(c1)B(N(c1ccc(N(c3ccccc3)c3ccccc3)cc1)c1ccc(N(c3ccccc3)c3ccccc3)cc1)c1ccc(C(F)(F)F)cc1-2,FC(F)(F)c1ccc2c(c1)B(N(c1ccc(N(c3ccccc3)c3ccccc3)cc1)c1ccc(N(c3ccccc3)c3ccccc3)cc1)c1ccc(C(F)(F)F)cc1-2,BN-PAH,0.280766,-0.16478,0.0872,801.64,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_POZ3,c1ccc2c(c1)Oc1ccccc1N2C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,c1ccc2c(c1)Oc1ccccc1N2C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,0.588301,-0.096019,0.2122,716.72,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_Cz3,c1ccc2c(c1)c1ccccc1n2C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,c1ccc2c(c1)c1ccccc1n2C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,0.0,-0.136946,0.1378,668.72,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_DMAC3,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,0.006775,-0.101795,0.2017,794.97,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_NH22_CN1,N#CC1=NC2=NC(N)=NC3=NC(N)=NC(=N1)N32,N#CC1=NC2=NC(N)=NC3=NC(N)=NC(=N1)N32,Hz,0.022488,0.086939,0.5448,228.18,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NH22_CF31,NC1=NC2=NC(N)=NC3=NC(C(F)(F)F)=NC(=N1)N23,NC1=NC2=NC(N)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,0.01392,0.041172,0.4616,271.17,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NH22_SO2Ph1,NC1=NC2=NC(N)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,NC1=NC2=NC(N)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,0.011049,0.038311,0.4564,343.33,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NMe22_CN1,CN(C)C1=NC2=NC(C#N)=NC3=NC(N(C)C)=NC(=N1)N23,CN(C)C1=NC2=NC(C#N)=NC3=NC(N(C)C)=NC(=N1)N23,Hz,0.026733,0.123409,0.6111,284.29,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NPh22_SO2Ph1,O=S(=O)(C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N32)c1ccccc1,O=S(=O)(C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N32)c1ccccc1,Hz,0.373976,-0.089033,0.2249,647.72,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_POZ2_CN1,N#CC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,N#CC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,0.250644,-0.182053,0.0558,560.54,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_POZ2_CF31,FC(F)(F)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N32,FC(F)(F)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N32,Hz,0.435275,-0.129575,0.1512,603.52,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_POZ2_SO2Ph1,O=S(=O)(C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N32)c1ccccc1,O=S(=O)(C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N32)c1ccccc1,Hz,0.406333,-0.127539,0.1549,675.69,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_Cz2_CN1,N#CC1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,N#CC1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,0.000259,-0.169621,0.0784,528.54,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_Cz2_CF31,FC(F)(F)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N32,FC(F)(F)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N32,Hz,9.3e-05,-0.160929,0.0942,571.53,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_Cz2_SO2Ph1,O=S(=O)(C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N32)c1ccccc1,O=S(=O)(C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N32)c1ccccc1,Hz,0.000837,-0.182988,0.0541,643.69,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_DMAC2_CN1,CC1(C)c2ccccc2N(C2=NC3=NC(C#N)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,CC1(C)c2ccccc2N(C2=NC3=NC(C#N)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,0.30589,-0.03738,0.3188,612.7,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_DMAC2_CF31,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(C(F)(F)F)=NC(=N2)N34)c2ccccc21,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(C(F)(F)F)=NC(=N2)N34)c2ccccc21,Hz,0.366609,-0.017687,0.3546,655.69,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_DMAC2_SO2Ph1,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(S(=O)(=O)c5ccccc5)=NC(=N2)N34)c2ccccc21,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(S(=O)(=O)c5ccccc5)=NC(=N2)N34)c2ccccc21,Hz,0.486087,-0.039746,0.3145,727.85,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_CN3,N#CC1=NC2=NC(C#N)=NC3=NC(C#N)=NC(=N1)N23,N#CC1=NC2=NC(C#N)=NC3=NC(C#N)=NC(=N1)N23,Hz,0.0,-0.084743,0.2327,248.17,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_CF33,FC(F)(F)C1=NC2=NC(C(F)(F)F)=NC3=NC(C(F)(F)F)=NC(=N1)N23,FC(F)(F)C1=NC2=NC(C(F)(F)F)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,0.0,-0.086228,0.23,377.13,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_SO2Ph3,O=S(=O)(C1=NC2=NC(S(=O)(=O)c3ccccc3)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23)c1ccccc1,O=S(=O)(C1=NC2=NC(S(=O)(=O)c3ccccc3)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23)c1ccccc1,Hz,0.0,-0.099925,0.2051,593.63,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_NH21_NMe22,CN(C)C1=NC2=NC(N)=NC3=NC(N(C)C)=NC(=N1)N23,CN(C)C1=NC2=NC(N)=NC3=NC(N(C)C)=NC(=N1)N23,Hz,6.5e-05,-0.16478,0.0872,274.29,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_NH21_NEt22,CCN(CC)C1=NC2=NC(N)=NC3=NC(N(CC)CC)=NC(=N1)N23,CCN(CC)C1=NC2=NC(N)=NC3=NC(N(CC)CC)=NC(=N1)N23,Hz,2.3e-05,-0.152843,0.1089,330.4,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_NH21_NHPh2,NC1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N23,NC1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N23,Hz,0.010282,-0.076712,0.2473,370.38,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_NMe22_CF31,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(C(F)(F)F)=NC(=N1)N23,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,0.018519,0.075442,0.5239,327.27,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NMe22_SO2Ph1,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,0.015081,0.063945,0.503,399.44,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NEt22_CN1,CCN(CC)C1=NC2=NC(C#N)=NC3=NC(N(CC)CC)=NC(=N1)N23,CCN(CC)C1=NC2=NC(C#N)=NC3=NC(N(CC)CC)=NC(=N1)N23,Hz,0.026263,0.118568,0.6023,340.4,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NEt22_CF31,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(C(F)(F)F)=NC(=N1)N23,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,0.016843,0.059764,0.4954,383.38,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NEt22_SO2Ph1,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,0.014461,0.062075,0.4996,455.55,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NHPh2_CN1,N#CC1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N23,N#CC1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N23,Hz,0.290383,0.012512,0.4095,380.38,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NHPh2_CF31,FC(F)(F)C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32,FC(F)(F)C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32,Hz,0.03354,0.003271,0.3927,423.36,this_work,ΔDFT_PBE0/def2-SVP,False
Hz_NHPh2_SO2Ph1,O=S(=O)(C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32)c1ccccc1,O=S(=O)(C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32)c1ccccc1,Hz,0.056547,-0.010591,0.3675,495.53,this_work,ΔDFT_PBE0/def2-SVP,True
Hz_NPh22_CN1,N#CC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N23,N#CC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N23,Hz,0.253966,-0.088208,0.2264,532.57,this_work,ΔDFT_PBE0/def2-SVP,True
Lit_7AP,c1ncc2ncnc3ncc1c23,C1=Nc2ncnc3cncc1c23,reference,0.0,-0.045,-0.045,156.148,Pang2025_npj,EOM-CCSD,True
Lit_Hz_core,c1nc2ncnc3ncnc1c23,C1=Nc2ncnc3ncnc1c23,reference,0.0,0.25,0.25,157.13599999999997,Pang2025_npj,EOM-CCSD,False
Lit_BN_naphthalene,B1=CC=C2C=CC=NB1C=C2,B1=CC=C2C=CC=NB1C=C2,reference,0.0,-0.5,-0.5,138.775,Pang2025_npj,ADC(2)_est,True
P21_S27,c1cc2cncc3ncnc(n1)-n-2-3,C1=CC2=CN=CC3=NC=NC(=N1)N23,literature,0.0086,-0.0538,-0.0538,171.16299999999998,Pollice2021_Matter,ADC(2)/cc-pVDZ,True
P21_S26,c1cc2cncc3ncnc(c1)-n-2-3,C1=CC2=CN=CC3=NC=NC(=C1)N23,literature,0.0039,-0.0916,-0.0916,170.17499999999998,Pollice2021_Matter,ADC(2)/cc-pVDZ,True
P21_S25,c1cc2cncc3nccc(n1)-n-2-3,C1=CC2=CN=CC3=NC=CC(=N1)N23,literature,0.0033,0.0234,0.0234,170.17499999999998,Pollice2021_Matter,ADC(2)/cc-pVDZ,False
